org_unit,system_id,issn,doi,OA_status_pure,electronic_version,public_access,embargo_date,DOAJ_ISSN_match,VSNU_doi_match,pure_green,algorithm_version,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,url,OA_label,OA_label_detail,Transfer publication to repository-13,information,title,authors,journal
UMC Utrecht,24669379,08044643,10.1530/eje-18-0195,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1530/eje-18-0195,CLOSED,CLOSED,NA,TRUE,DNA methylation profiling in MEN1-related pancreatic neuroendocrine tumors reveals a potential epigenetic target for treatment,NA,NA
UMC Utrecht,25026677,01675273,10.1016/j.ijcard.2018.03.100,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.ijcard.2018.03.100,CLOSED,CLOSED,NA,TRUE,The Y-stenting technique for pulmonary artery bifurcation stenosis,NA,NA
UMC Utrecht,24986093,00034967,10.1136/annrheumdis-2018-213131,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),http://ard.bmj.com/content/early/2018/03/28/annrheumdis-2018-213131.full.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1136/annrheumdis-2018-213131,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Consensus-based recommendations for the management of uveitis associated with juvenile idiopathic arthritis,NA,NA
UMC Utrecht,25807689,09031936,10.1183/13993003.00504-2018,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1183/13993003.00504-2018,CLOSED,CLOSED,NA,TRUE,Does early onset asthma increase childhood obesity risk?,NA,NA
UMC Utrecht,24981283,03424642,10.1007/s00134-018-5175-z,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://link.springer.com/content/pdf/10.1007%2Fs00134-018-5175-z.pdf,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1007/s00134-018-5175-z,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Surviving sepsis campaign,NA,NA
UMC Utrecht,26911762,00903493,10.1097/ccm.0000000000003225,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1097/ccm.0000000000003225,CLOSED,CLOSED,NA,TRUE,Surviving sepsis campaign,NA,NA
UMC Utrecht,17146560,10800549,10.1007/s12016-017-8636-1,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs12016-017-8636-1.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s12016-017-8636-1,HYBRID,HYBRID VSNU,NA,TRUE,Unmet Needs in Systemic Sclerosis Understanding and Treatment,NA,NA
UMC Utrecht,17912797,01956663,10.1016/j.appet.2017.12.018,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.appet.2017.12.018,CLOSED,CLOSED,NA,TRUE,Emotion-driven impulsiveness and snack food consumption of European adolescents,NA,NA
UMC Utrecht,17913221,03070565,10.1038/ijo.2017.270,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),https://biblio.ugent.be/publication/8542110/file/8602899.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1038/ijo.2017.270,GREEN,GREEN UPW,NA,TRUE,"The association of emotion-driven impulsiveness, cognitive inflexibility and decision-making with weight status in European adolescents",NA,NA
UMC Utrecht,17148082,18794068,10.1016/j.jgo.2017.09.005,Open,"Final published version, Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),https://pure.rug.nl/ws/files/74494426/1_s2.0_S1879406817301893_main.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,https://doi.org/10.1016/j.jgo.2017.09.005,HYBRID,HYBRID VSNU,NA,TRUE,The impact of postoperative complications on health-related quality of life in older patients with rectal cancer,NA,NA
UMC Utrecht,24236575,00123706,10.1097/dcr.0000000000001029,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1097/dcr.0000000000001029,CLOSED,CLOSED,NA,TRUE,Utility Scores and Preferences for Surgical and Organ-Sparing Approaches for Treatment of Intermediate and High-Risk Rectal Cancer,NA,NA
UMC Utrecht,24236625,15330028,10.1016/j.clcc.2018.03.009,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.clcc.2018.03.009,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1016/j.clcc.2018.03.009,HYBRID,HYBRID VSNU,NA,TRUE,Effect of Neoadjuvant Therapy and Rectal Surgery on Health-related Quality of Life in Patients With Rectal Cancer During the First 2 Years After Diagnosis,NA,NA
UMC Utrecht,16815429,00313998,10.1038/pr.2017.227,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/pr.2017.227,CLOSED,CLOSED,NA,TRUE,"Effects of early nutrition and growth on brain volumes, white matter microstructure, and neurodevelopmental outcome in preterm newborns",NA,NA
UMC Utrecht,23619291,19290748,10.2196/resprot.9108,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.2196/resprot.9108,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.2196/resprot.9108,GOLD,GOLD,NA,TRUE,Evaluating the CARE4Carer Blended Care Intervention for Partners of Patients With Acquired Brain Injury,NA,NA
UMC Utrecht,24665962,10559965,10.1158/1055-9965.epi-17-0744,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1158/1055-9965.epi-17-0744,CLOSED,CLOSED,NA,TRUE,Anti-CA15.3 and anti-CA125 antibodies and ovarian cancer risk,NA,NA
UMC Utrecht,25820977,13889842,10.1002/ejhf.1236,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/ejhf.1236,CLOSED,CLOSED,NA,TRUE,Advanced heart failure,NA,NA
UMC Utrecht,17852943,00086363,10.1093/cvr/cvx243,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://academic.oup.com/cardiovascres/article-pdf/114/2/203/23570075/cvx243.pdf,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1093/cvr/cvx243,HYBRID,HYBRID UPW BRONZE,NA,TRUE,New Dimensions in Circadian Clock Function,NA,NA
UMC Utrecht,17637764,13899600,10.1007/s10689-017-0055-1,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs10689-017-0055-1.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s10689-017-0055-1,HYBRID,HYBRID VSNU,NA,TRUE,Excluding Lynch syndrome in a female patient with metachronous DNA mismatch repair deficient colon- and ovarian cancer,NA,NA
UMC Utrecht,24426771,20452322,10.1038/s41598-018-25564-9,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s41598-018-25564-9.pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1038/s41598-018-25564-9,GOLD,GOLD,NA,TRUE,Interleukin 17 enhances bone morphogenetic protein-2-induced ectopic bone formation,NA,NA
UMC Utrecht,25497405,17427061,10.1016/j.actbio.2018.09.051,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.actbio.2018.09.051,CLOSED,CLOSED,NA,TRUE,Antibacterial and immunogenic behavior of silver coatings on additively manufactured porous titanium,NA,NA
UMC Utrecht,25805941,23523409,10.1016/j.dib.2018.10.157,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1016/j.dib.2018.10.157,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1016/j.dib.2018.10.157,GOLD,GOLD,NA,TRUE,Data on a rat infection model to assess porous titanium implant coatings,NA,NA
UMC Utrecht,25046843,03406245,10.1055/s-0038-1666858,Indeterminate,Final published version,NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1055/s-0038-1666858,CLOSED,CLOSED,NA,TRUE,No Association between Thrombin Generation and Intra-Plaque Haemorrhage in Symptomatic Carotid Atherosclerotic Plaques,NA,NA
UMC Utrecht,25163096,03065251,10.1111/bcp.13725,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/bcp.13725,CLOSED,CLOSED,NA,TRUE,Therapeutic drug monitoring of small molecule kinase inhibitors in oncology in a real-world cohort study,NA,NA
UMC Utrecht,24552744,00165085,10.1053/j.gastro.2018.05.031,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1053/j.gastro.2018.05.031,CLOSED,CLOSED,NA,TRUE,Efficacy and Safety of Curcumin in Treatment of Intestinal Adenomas in Patients With Familial Adenomatous Polyposis,NA,NA
UMC Utrecht,25088904,22111247,10.1016/j.celrep.2018.06.093,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.1016/j.celrep.2018.06.093,FALSE,TRUE,FALSE,cc-by-nc-nd,gold,https://doi.org/10.1016/j.celrep.2018.06.093,GOLD,GOLD,NA,TRUE,The HAUS Complex Is a Key Regulator of Non-centrosomal Microtubule Organization during Neuronal Development,NA,NA
UMC Utrecht,23852935,NA,10.1016/j.jdcr.2017.08.019,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.1016/j.jdcr.2017.08.019,FALSE,TRUE,FALSE,cc-by-nc-nd,gold,https://doi.org/10.1016/j.jdcr.2017.08.019,HYBRID,HYBRID UPW GOLD,NA,TRUE,Juvenile interleukin-36 receptor antagonist deficiency (DITRA) with c.80T>C (p.Leu27Pro) mutation successfully treated with etanercept and acitretin,NA,NA
UMC Utrecht,16761741,03009742,10.1080/03009742.2017.1309061,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),https://dspace.library.uu.nl/bitstream/1874/363733/1/Proteomics.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1080/03009742.2017.1309061,HYBRID,HYBRID VSNU,NA,TRUE,Proteomics to predict the response to tumour necrosis factor-α inhibitors in rheumatoid arthritis using a supervised cluster-analysis based protein score,NA,NA
UMC Utrecht,17913840,17697212,10.1016/j.ejmg.2017.10.017,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.ejmg.2017.10.017,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1016/j.ejmg.2017.10.017,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Molecular approaches to diagnose Diamond-Blackfan anemia,NA,NA
UMC Utrecht,18034462,1365182X,10.1016/j.hpb.2017.11.009,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.hpb.2017.11.009,CLOSED,CLOSED,NA,TRUE,Systematic review on the role of serum tumor markers in the detection of recurrent pancreatic cancer,NA,NA
UMC Utrecht,25621843,0720048X,10.1016/j.ejrad.2018.07.010,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.ejrad.2018.07.010,CLOSED,CLOSED,NA,TRUE,The diagnostic performance of CT versus FDG PET-CT for the detection of recurrent pancreatic cancer,NA,NA
UMC Utrecht,18020758,09598049,10.1016/j.ejca.2017.11.010,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.ejca.2017.11.010,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1016/j.ejca.2017.11.010,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Optimal adjuvant endocrine treatment of ER+/HER2+ breast cancer patients by age at diagnosis,NA,NA
UMC Utrecht,25434102,18729061,10.1038/s12276-018-0108-z,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s12276-018-0108-z.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1038/s12276-018-0108-z,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Targeted deletion of the AAA-ATPase Ruvbl1 in mice disrupts ciliary integrity and causes renal disease and hydrocephalus,NA,NA
UMC Utrecht,25769779,10838791,10.1016/j.bbmt.2018.05.009,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.bbmt.2018.05.009,CLOSED,CLOSED,NA,TRUE,Allogeneic Stem Cell Transplantation from HLA-Mismatched Donors for Pediatric Patients with Acute Lymphoblastic Leukemia Treated According to the 2003 BFM and 2007 International BFM Studies,NA,NA
UMC Utrecht,25325507,13556037,10.1136/heartjnl-2018-313439,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1136/heartjnl-2018-313439,CLOSED,CLOSED,NA,TRUE,Cardiovascular risk model performance in women with and without hypertensive disorders of pregnancy,NA,NA
UMC Utrecht,25763836,02681161,10.1093/humrep/dey268,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/humrep/dey268,CLOSED,CLOSED,NA,TRUE,Follicle stimulating hormone versus clomiphene citrate in intrauterine insemination for unexplained subfertility,NA,NA
UMC Utrecht,12653680,18691439,10.1007/s00062-017-0568-x,Indeterminate,Final published version,NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00062-017-0568-x.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s00062-017-0568-x,HYBRID,HYBRID VSNU,NA,TRUE,Internal Carotid Artery Stenosis and Collateral Recruitment in Stroke Patients,NA,NA
UMC Utrecht,25094612,10159770,10.1159/000489566,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://www.karger.com/Article/Pdf/489566,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1159/000489566,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Wake-up stroke versus stroke with known onset time,NA,NA
UMC Utrecht,16894100,14366215,10.1007/s00394-017-1538-4,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00394-017-1538-4.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s00394-017-1538-4,HYBRID,HYBRID UPW BRONZE,NA,TRUE,"Food variety, dietary diversity, and type 2 diabetes in a multi-center cross-sectional study among Ghanaian migrants in Europe and their compatriots in Ghana",NA,NA
UMC Utrecht,23683432,01054538,10.1111/all.13328,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/all.13328,CLOSED,CLOSED,NA,TRUE,Component-resolved diagnosis and beyond,NA,NA
UMC Utrecht,24612449,20472994,10.1186/s13756-018-0356-7,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://aricjournal.biomedcentral.com/track/pdf/10.1186/s13756-018-0356-7,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1186/s13756-018-0356-7,GOLD,GOLD,NA,TRUE,Dynamics of colistin and tobramycin resistance among Enterobacter cloacae during prolonged use of selective decontamination of the digestive tract,NA,NA
UMC Utrecht,24296946,01974580,10.1016/j.neurobiolaging.2018.03.013,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.neurobiolaging.2018.03.013,CLOSED,CLOSED,NA,TRUE,EEG-based neurophysiological indicators of hallucinations in Alzheimer's disease,NA,NA
UMC Utrecht,24978394,15455009,10.1002/pbc.27085,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/pbc.27085,CLOSED,CLOSED,NA,TRUE,Evaluation of boost irradiation in patients with intermediate-risk stage III Wilms tumour with positive lymph nodes only,NA,NA
UMC Utrecht,25960552,17501172,10.1186/s13023-018-0931-2,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1186/s13023-018-0931-2,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.1186/s13023-018-0931-2,GOLD,GOLD,NA,TRUE,Recommendations for the design of small population clinical trials,NA,NA
UMC Utrecht,23867548,03645134,10.1002/ana.25167,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/ana.25167,CLOSED,CLOSED,NA,TRUE,Mutations in MICAL-1cause autosomal-dominant lateral temporal epilepsy,NA,NA
UMC Utrecht,23936577,NA,10.1021/acs.estlett.7b00495,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://envisiontec.com/wp-content/uploads/2017/08/MK-SDS-PIC-series-v.2-USA.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1021/acs.estlett.7b00495,HYBRID,HYBRID VSNU,NA,TRUE,Potential Health and Environmental Risks of Three-Dimensional Engineered Polymers,NA,NA
UMC Utrecht,17088079,07415214,10.1016/j.jvs.2017.04.067,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.jvs.2017.04.067,CLOSED,CLOSED,NA,TRUE,Midterm outcomes and evolution of gutter area after endovascular aneurysm repair with the chimney graft procedure,NA,NA
UMC Utrecht,24422254,0264410X,10.1016/j.vaccine.2018.01.054,Closed,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.vaccine.2018.01.054,HYBRID,HYBRID VSNU,NA,TRUE,The impact of vaccination and patient characteristics on influenza vaccination uptake of elderly people,NA,NA
UMC Utrecht,24988316,00284793,10.1056/nejmoa1706314,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),http://discovery.ucl.ac.uk/10049134/15/Brogan_nejmoa1706314.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1056/nejmoa1706314,GREEN,GREEN UPW,NA,TRUE,Canakinumab for the treatment of autoinflammatory recurrent fever syndromes,NA,NA
UMC Utrecht,17394027,07403194,10.1002/mrm.26999,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1002/mrm.26999,FALSE,TRUE,TRUE,cc-by-nc,bronze,https://doi.org/10.1002/mrm.26999,HYBRID,HYBRID VSNU,NA,TRUE,Modified dixon-based renal dynamic contrast-enhanced MRI facilitates automated registration and perfusion analysis,NA,NA
UMC Utrecht,24060130,14702045,10.1016/s1470-2045(18)30079-2,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/s1470-2045(18)30079-2,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1016/s1470-2045(18)30079-2,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Adjuvant chemoradiotherapy versus radiotherapy alone for women with high-risk endometrial cancer (PORTEC-3),NA,NA
