algorithm_version,doi,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,title,url
2,10.1007/s00280-017-3455-x,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00280-017-3455-x.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Determination of the absolute oral bioavailability of niraparib by simultaneous administration of a 14C-microtracer and therapeutic dose in cancer patients,https://doi.org/10.1007/s00280-017-3455-x
2,10.1007/s00280-017-3474-7,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00280-017-3474-7.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Correction to: Determination of the absolute oral bioavailability of niraparib by simultaneous administration of a 14C-microtracer and therapeutic dose in cancer patients,https://doi.org/10.1007/s00280-017-3474-7
2,10.3390/md16070246,crossref,open (via page says license),http://www.mdpi.com/1660-3397/16/7/246/pdf,TRUE,TRUE,FALSE,cc-by,bronze,Review of Chromatographic Bioanalytical Assays for the Quantitative Determination of Marine-Derived Drugs for Cancer Treatment,https://doi.org/10.3390/md16070246
2,10.1007/s00280-018-3637-1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Metabolite profiling of the novel anti-cancer agent, plitidepsin, in urine and faeces in cancer patients after administration of 14C-plitidepsin",https://doi.org/10.1007/s00280-018-3637-1
2,10.1016/j.jpba.2018.05.053,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Development and validation of a liquid chromatography-tandem mass spectrometry assay for the quantification of lurbinectedin in human plasma and urine,https://doi.org/10.1016/j.jpba.2018.05.053
2,10.1016/j.nutres.2018.07.005,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Oral exposure to the free amino acid glycine inhibits the acute allergic response in a model of cow's milk allergy in mice,https://doi.org/10.1016/j.nutres.2018.07.005
2,10.1111/jcpt.12661,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Dosing oxaliplatin in a haemodialysis patient with metastatic rectum cancer monitored by free platinum concentrations,https://doi.org/10.1111/jcpt.12661
2,10.18632/oncotarget.25343,crossref,open (via page says license),http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=25343&path%5B%5D=79391,TRUE,TRUE,TRUE,cc-by,bronze,<sup>89</sup>Zr-labeled CEA-targeted IL-2 variant immunocytokine in patients with solid tumors: CEA-mediated tumor accumulation and role of IL-2 receptor-binding,https://doi.org/10.18632/oncotarget.25343
2,10.1007/s11060-017-2691-6,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,EpCAM-based assays for epithelial tumor cell detection in cerebrospinal fluid,https://doi.org/10.1007/s11060-017-2691-6
2,10.1111/dom.13168,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/dom.13168,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,“Risk of a first ever acute myocardial infarction and all-cause mortality with sulphonylurea treatment: a population-based cohort study”,https://doi.org/10.1111/dom.13168
2,10.1186/s13104-018-3659-0,crossref,open (via page says license),https://bmcresnotes.biomedcentral.com/track/pdf/10.1186/s13104-018-3659-0,TRUE,TRUE,FALSE,cc-by,bronze,Impact of mental resilience and perceived immune functioning on the severity of alcohol hangover,https://doi.org/10.1186/s13104-018-3659-0
2,10.3390/ijerph15061286,crossref,open (via page says license),http://www.mdpi.com/1660-4601/15/6/1286/pdf,TRUE,TRUE,FALSE,cc-by,bronze,Susceptibility to Alcohol Hangovers: The Association with Self-Reported Immune Status,https://doi.org/10.3390/ijerph15061286
2,10.1038/s41467-018-04853-x,crossref,open (via page says license),https://www.nature.com/articles/s41467-018-04853-x.pdf,TRUE,TRUE,FALSE,cc-by,bronze,Dissecting ribosomal particles throughout the kingdoms of life using advanced hybrid mass spectrometry methods,https://doi.org/10.1038/s41467-018-04853-x
2,10.1186/s12959-017-0156-y,crossref,open (via page says license),https://thrombosisjournal.biomedcentral.com/track/pdf/10.1186/s12959-017-0156-y,TRUE,TRUE,FALSE,cc-by,bronze,NOACs replace VKA as preferred oral anticoagulant among new patients: a drug utilization study in 560 pharmacies in The Netherlands,https://doi.org/10.1186/s12959-017-0156-y
2,10.1093/rheumatology/kex456,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/rheumatology/kex456
2,10.1001/jamainternmed.2017.8706,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Assessing Pharmaceutical Research and Development Costs,https://doi.org/10.1001/jamainternmed.2017.8706
2,10.1038/s41571-018-0062-7,crossref,open (via free pdf),https://www.nature.com/articles/s41571-018-0062-7.pdf,FALSE,TRUE,TRUE,NA,bronze,Response to proposal for a novel cancer drug pricing model,https://doi.org/10.1038/s41571-018-0062-7
2,10.1111/jth.14009,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/jth.14009,FALSE,TRUE,TRUE,cc-by-nc,bronze,Standardization of extracellular vesicle measurements by flow cytometry through vesicle diameter approximation,https://doi.org/10.1111/jth.14009
2,10.1007/s40264-018-0681-z,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs40264-018-0681-z.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,What Future Healthcare Professionals Need to Know About Pharmacovigilance: Introduction of the WHO PV Core Curriculum for University Teaching with Focus on Clinical Aspects,https://doi.org/10.1007/s40264-018-0681-z
2,10.1016/j.ijpharm.2018.08.027,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Preclinical evaluation of thermosensitive poly(N-(2-hydroxypropyl) methacrylamide mono/dilactate)-grafted liposomes for cancer thermochemotherapy,https://doi.org/10.1016/j.ijpharm.2018.08.027
2,10.1080/17434440.2018.1462697,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,FROM PORTABLE DIALYSIS TO A BIOENGINEERED KIDNEY,https://doi.org/10.1080/17434440.2018.1462697
2,10.1002/adhm.201800529,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Renal Tubular- and Vascular Basement Membranes and their Mimicry in Engineering Vascularized Kidney Tubules,https://doi.org/10.1002/adhm.201800529
2,10.1016/j.biocel.2018.03.010,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The kinetic analysis of the N -methylation of 4-phenylpyridine by nicotinamide N -Methyltransferase: evidence for a novel mechanism of substrate inhibition,https://doi.org/10.1016/j.biocel.2018.03.010
2,10.1016/j.ijpharm.2018.02.016,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Study of petrolatum structure: explaining its variable rheological behavior,https://doi.org/10.1016/j.ijpharm.2018.02.016
2,10.1016/j.ejps.2018.02.001,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Topically used corticosteroids: What is the big picture of drug product degradation?,https://doi.org/10.1016/j.ejps.2018.02.001
2,10.1208/s12249-018-0957-8,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1208%2Fs12249-018-0957-8.pdf,TRUE,TRUE,TRUE,cc-by,bronze,The Role of Excipients in the Stability of Triamcinolone Acetonide in Ointments,https://doi.org/10.1208/s12249-018-0957-8
2,10.1016/j.jpba.2017.11.026,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Development and validation of a stability-indicating HPLC-UV method for the determination of triamcinolone acetonide and its degradation products in an ointment formulation,https://doi.org/10.1016/j.jpba.2017.11.026
2,10.1208/s12249-018-1063-7,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Scale up of Semisolid Dosage Forms Manufacturing Based on Process Understanding: from Lab to Industrial Scale,https://doi.org/10.1208/s12249-018-1063-7
1,10.1021/acs.molpharmaceut.8b00702,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,P-glycoprotein (MDR1/ABCB1) restricts brain penetration of the Bruton’s tyrosine kinase inhibitor ibrutinib while Cytochrome P450-3A (CYP3A) limits its oral bioavailability,https://doi.org/10.1021/acs.molpharmaceut.8b00702
2,10.1097/ccm.0000000000003285,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Diabetes and Glucose Dysregulation and Transition to Delirium in ICU Patients,https://doi.org/10.1097/ccm.0000000000003285
1,10.1371/journal.pone.0205637,crossref,oa journal (via doaj),https://doi.org/10.1371/journal.pone.0205637,TRUE,TRUE,FALSE,cc-by,gold,Glucose variability during delirium in diabetic and non-diabetic intensive care unit patients: A prospective cohort study,https://doi.org/10.1371/journal.pone.0205637
2,10.1016/j.ejpb.2018.07.026,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,In Vivo Pharmacokinetics of Celecoxib Loaded Endcapped PCLA-PEG-PCLA Thermogels in Rats after Subcutaneous Administration,https://doi.org/10.1016/j.ejpb.2018.07.026
2,10.1007/s10549-018-4886-8,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs10549-018-4886-8.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Cost-effectiveness of monitoring endoxifen levels in breast cancer patients adjuvantly treated with tamoxifen,https://doi.org/10.1007/s10549-018-4886-8
2,10.1016/j.jpba.2017.12.048,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Ultra-sensitive LC–MS/MS method for the quantification of gemcitabine and its metabolite 2′,2′-difluorodeoxyuridine in human plasma for a microdose clinical trial",https://doi.org/10.1016/j.jpba.2017.12.048
2,10.1093/bib/bbx031,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Identification of differentially expressed peptides in high-throughput proteomics data,https://doi.org/10.1093/bib/bbx031
2,10.1016/j.toxlet.2018.06.1218,crossref,open (via crossref license),https://doi.org/10.1016/j.toxlet.2018.06.1218,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Inhibition of Nrf2 alters cell stress induced by chronic iron exposure in human proximal tubular epithelial cells,https://doi.org/10.1016/j.toxlet.2018.06.1218
1,10.3390/nu10121828,crossref,oa journal (via doaj),https://doi.org/10.3390/nu10121828,TRUE,TRUE,FALSE,cc-by,gold,Short Communication: Differences in Levels of Free Amino Acids and Total Protein in Human Foremilk and Hindmilk,https://doi.org/10.3390/nu10121828
1,10.3390/nu10091233,crossref,oa journal (via doaj),https://doi.org/10.3390/nu10091233,TRUE,TRUE,FALSE,cc-by,gold,Longitudinal Variation of Amino Acid Levels in Human Milk and Their Associations with Infant Gender,https://doi.org/10.3390/nu10091233
2,10.1093/alcalc/agx107,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/alcalc/agx107
2,10.1111/bcp.13540,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Effects of training physicians in electronic prescribing in the outpatient setting on clinical, learning and behavioural outcomes, a cluster randomized trial",https://doi.org/10.1111/bcp.13540
2,10.1097/jcp.0000000000000895,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Association Between Urinary Tract Infections and Antipsychotic Drug Use in Older Adults,https://doi.org/10.1097/jcp.0000000000000895
2,10.1016/j.nutres.2018.05.007,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,L-arginine supplementation prevents intestinal epithelial barrier breakdown under heat stress conditions by promoting nitric oxide synthesis,https://doi.org/10.1016/j.nutres.2018.05.007
2,10.1007/s00394-017-1442-y,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs00394-017-1442-y.pdf,TRUE,TRUE,TRUE,cc-by,bronze,α-Lipoic acid prevents the intestinal epithelial monolayer damage under heat stress conditions: model experiments in Caco-2 cells,https://doi.org/10.1007/s00394-017-1442-y
2,10.1016/j.puhe.2018.03.022,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Clinical evidence vs preliminary speculation in newspaper coverage of diabetes innovations: a quantitative analysis,https://doi.org/10.1016/j.puhe.2018.03.022
2,10.1111/jcpt.12637,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Drug-related problems identified during medication review before and after the introduction of a clinical decision support system,https://doi.org/10.1111/jcpt.12637
2,10.1186/s12877-018-0877-1,crossref,open (via page says license),https://bmcgeriatr.biomedcentral.com/track/pdf/10.1186/s12877-018-0877-1,TRUE,TRUE,FALSE,cc-by,bronze,DREAMeR: Drug use Reconsidered in the Elderly using goal Attainment scales during Medication Review; study protocol of a randomised controlled trial,https://doi.org/10.1186/s12877-018-0877-1
1,10.3389/fimmu.2018.02419,crossref,oa journal (via doaj),https://doi.org/10.3389/fimmu.2018.02419,TRUE,TRUE,FALSE,cc-by,gold,The Combination Therapy of Dietary Galacto-Oligosaccharides With Budesonide Reduces Pulmonary Th2 Driving Mediators and Mast Cell Degranulation in a Murine Model of House Dust Mite Induced Asthma,https://doi.org/10.3389/fimmu.2018.02419
2,10.1007/s40262-017-0582-9,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs40262-017-0582-9.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,Pharmacokinetic Optimization of Everolimus Dosing in Oncology: A Randomized Crossover Trial,https://doi.org/10.1007/s40262-017-0582-9
2,10.1097/ftd.0000000000000479,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Fast and straightforward method for the quantification of pazopanib in human plasma using LC-MS/MS,https://doi.org/10.1097/ftd.0000000000000479
2,10.2967/jnumed.117.195800,crossref,open (via free pdf),http://jnm.snmjournals.org/content/59/6/973.full.pdf,FALSE,TRUE,TRUE,NA,bronze,Molecular Imaging of ABCB1/ABCG2 Inhibition at the Human Blood Brain Barrier using Elacridar and11C-Erlotinib PET,https://doi.org/10.2967/jnumed.117.195800
2,10.1111/jsr.12622,crossref,open (via crossref license),https://doi.org/10.1111/jsr.12622,FALSE,TRUE,TRUE,cc-by-nc,bronze,Highway driving safety the day after using sleep medication: the direction of lapses and excursions out-of-lane in drowsy drivers,https://doi.org/10.1111/jsr.12622
2,10.1002/hup.2650,crossref,open (via page says license),https://www.onlinelibrary.wiley.com/doi/pdf/10.1002/hup.2650,FALSE,TRUE,TRUE,cc-by-nc,bronze,Alcohol mixed with energy drink (AMED): A critical review and meta-analysis,https://doi.org/10.1002/hup.2650
2,10.1111/acer.13610,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/acer.13610,FALSE,TRUE,TRUE,cc-by-nc,bronze,Differences in the temporal typology of alcohol hangover,https://doi.org/10.1111/acer.13610
2,10.1080/10408398.2016.1247252,crossref,oa repository (via OAI-PMH title and first author match),https://researchbank.swinburne.edu.au/file/ae7687f9-63bf-4364-bdd2-bb6fcbc8ef5a/1/2017-verster-caffeine_intake_and_its_sources-acceptedmanuscript.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,Caffeine intake and its sources: A review of national representative studies,https://doi.org/10.1080/10408398.2016.1247252
2,10.1016/j.sapharm.2018.04.031,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Recognizing and Addressing Limited PHarmaceutical literacy: Development of the RALPH interview guide,https://doi.org/10.1016/j.sapharm.2018.04.031
2,10.1111/resp.13168,crossref,open (via free pdf),https://onlinelibrary.wiley.com/doi/pdf/10.1111/resp.13168,FALSE,TRUE,TRUE,NA,bronze,Inclusion of sepsis and hypoxaemia in mortality prediction of hospitalized patients with community-acquired pneumonia - Reply,https://doi.org/10.1111/resp.13168
1,10.1186/s41479-018-0059-0,crossref,oa journal (via doaj),https://doi.org/10.1186/s41479-018-0059-0,TRUE,TRUE,FALSE,cc-by,gold,Inter-hospital variation in the utilization of diagnostics and their proportionality in the management of adult community-acquired pneumonia,https://doi.org/10.1186/s41479-018-0059-0
2,10.1007/s40266-018-0524-8,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs40266-018-0524-8.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,Older Patients’ Compliance with Drug Storage Recommendations,https://doi.org/10.1007/s40266-018-0524-8
2,10.1007/s11095-017-2341-x,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs11095-017-2341-x.pdf,TRUE,TRUE,TRUE,cc-by,bronze,The Impact of Inadequate Temperature Storage Conditions on Aggregate and Particle Formation in Drugs Containing Tumor Necrosis Factor-Alpha Inhibitors,https://doi.org/10.1007/s11095-017-2341-x
2,10.1208/s12248-018-0248-z,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1208%2Fs12248-018-0248-z.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Nephrotoxicity and Kidney Transport Assessment on 3D Perfused Proximal Tubules,https://doi.org/10.1208/s12248-018-0248-z
2,10.1089/jpm.2017.0595,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Access to Strong Opioid Analgesics in the Context of Legal and Regulatory Barriers in Eleven Central and Eastern European Countries,https://doi.org/10.1089/jpm.2017.0595
2,10.1208/s12248-018-0247-0,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1208%2Fs12248-018-0247-0.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Screening of Drug-Transporter Interactions in a 3D Microfluidic Renal Proximal Tubule on a Chip,https://doi.org/10.1208/s12248-018-0247-0
2,10.1038/s41431-018-0203-6,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Whole-exome sequencing in intellectual disability; cost before and after a diagnosis,https://doi.org/10.1038/s41431-018-0203-6
2,10.1002/mnfr.201800369,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Dietary Supplementation with Non-Digestible Oligosaccharides Reduces Allergic Symptoms and Supports Low Dose Oral Immunotherapy in a Peanut Allergy Mouse Model,https://doi.org/10.1002/mnfr.201800369
2,10.1016/j.jval.2017.11.003,crossref,open (via crossref license),https://doi.org/10.1016/j.jval.2017.11.003,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Building Synergy between Regulatory and HTA Agencies beyond Processes and Procedures—Can We Effectively Align the Evidentiary Requirements? A Survey of Stakeholder Perceptions,https://doi.org/10.1016/j.jval.2017.11.003
2,10.1053/j.gastro.2017.08.062,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Abnormal Responses to Local Esophageal Food Allergen Injections in Adult Patients with Eosinophilic Esophagitis,https://doi.org/10.1053/j.gastro.2017.08.062
2,10.1080/20013078.2018.1442985,crossref,open (via page says Open Access),https://www.tandfonline.com/doi/pdf/10.1080/20013078.2018.1442985?needAccess=true,FALSE,TRUE,FALSE,implied-oa,bronze,"Glycosylation of extracellular vesicles: current knowledge, tools and clinical perspectives",https://doi.org/10.1080/20013078.2018.1442985
